100
25
 0.9933913969816638 0.1034971024007349 0.6145236958461076 0.8311454284392156 0.3834122835212109 0.7823416798711653 0.3739260220193206 0.9434436031621418 0.6198265023016912 0.1743381880575771 0.262469481056493 0.4357913520470189 0.8049090307864636 0.9454939772292075 0.8009598003325323 0.1071503579514335 0.2361150724371749 0.7403955590666519 0.08077456752433969 0.3284002808733231 0.6982099673999868 0.8101869971624283 0.1300181908988653 0.6559034983897878 0.8853642523053294
 0.5249138122961113 0.4904733163010517 0.5672286457691166 0.1349157876204506 0.1168254040873852 0.2720782445569679 0.4685502638089178 0.09754159343172124 0.6960358035850378 0.5525194506448697 0.8909415156267597 0.02964760978011631 0.7458551507361277 0.4054274062223938 0.2343832612375327 0.361010060212806 0.5829448018697391 0.2032248580350286 0.6303013135833148 0.1560045369272691 0.7953208781770423 0.5521808179224843 0.5075985182107775 0.8211765472444156 0.5527808369336263
 0.3437799266428247 0.1149378112799454 0.5651269124975097 0.8265606556099868 0.9977756795453293 0.4175877615730059 0.3948023817824821 0.1797401609925602 0.6653879994670487 0.6722026302536122 0.8269165337113301 0.5287990488315699 0.03567080375421765 0.300188408891675 0.8896163027515727 0.6578087438906136 0.5058628192322 0.2406503190526783 0.5344339619413556 0.4502811197682583 0.3850240002303231 0.4835976667594378 0.1679927355719412 0.7831680112055996 0.6703028606894016
 0.3141570586452652 0.8048316031655893 0.1770417053950263 0.1246170605759326 0.05919469501228707 0.5366507446704721 0.495033552413967 0.5496639058227276 0.9770295726839088 0.7090794772717982 0.1833690387346131 0.08632049493564835 0.8571080134303861 0.8794814760532901 0.6259760273838535 0.1340599823033989 0.9037500161172439 0.6564565096988547 0.2478923206358219 0.5139171416317581 0.3944559921010483 0.9389282540775526 0.05044074113631707 0.08592188163907315 0.7370984685727605
 0.1908178321621716 0.6411868639295051 0.2671759154153516 0.9589698253931244 0.9069374853859331 0.4906488565791716 0.4137717367516232 0.03406572534037459 0.4343309840547004 0.8613981083172978 0.8040082756162203 0.9903223944015124 0.04840482661441296 0.2033155875889807 0.2916670739637751 0.6936547724083877 0.9761234617915598 0.6860315754546198 0.08274761614639252 0.4974315054988358 0.1953070765915368 0.8489516200265578 0.3487527680846874 0.7821392866079366 0.757961298126125
 0.3754866432270635 0.462748668940066 0.3087851744838104 0.7783566218204403 0.5673202149018585 0.04040643009659244 0.9167118635045749 0.4747520627440145 0.9628278120372907 0.5074999598955906 0.6513447985324544 0.03060648759021927 0.6996230640963584 0.9008877876243007 0.4240897930381894 0.7552945729444529 0.8799468967851004 0.9249157947587096 0.01284604977311992 0.827880293680751 0.784795406415503 0.9694219464288857 0.4686242225750939 0.2369003514596994 0.5181576966598838
 0.08971404771137519 0.3284145052797523 0.2553903277654924 0.679295010635124 0.3574130786844048 0.08532065636429779 0.320695884929608 0.4605874727664056 0.2218675595139424 0.4751631828586102 0.9379488917350491 0.6107468703099184 0.02384470937608911 0.3331023302982708 0.6886434784271755 0.4305868230197483 0.4419092521584764 0.5697064127004005 0.03439454854953887 0.4993045859194697 0.8851885088468021 0.3908390031463124 0.03822235229676589 0.9904581836281781 0.6124371871998812
 0.8913871667946216 0.8993123569178241 0.7394853604336905 0.4787427014754803 0.7674129615211337 0.5339531412846583 0.3984962471282006 0.3320210269710507 0.6408229602655546 0.6799182552559726 0.5053627073754186 0.7434180748191271 0.3769176641021361 0.1021386573455187 0.8039060162287529 0.1683438777773646 0.6651566878865225 0.597480539574162 0.6876962580615993 0.654991233662659 0.9405660700259204 0.4009873155197772 0.01916228116503431 0.9389565832852613 0.04177832149844744
 0.02918606272037221 0.4766646030979243 0.2332452748962913 0.1787125798924741 0.7605202730995696 0.4245196829535076 0.4706026480817024 0.6188964959206771 0.07476196550805141 0.6059639842450125 0.5715459141064915 0.8579412044794302 0.443885699483519 0.3362326387478717 0.4467149693069554 0.8950961678973467 0.522776137433418 0.1878530189129833 0.5768240954077192 0.6613051402540976 0.2905632444124077 0.6574460036623658 0.2083599070237072 0.05457934464742524 0.09731296953008388
 0.4758192249632494 0.7022274006879051 0.2790274162777498 0.1213913447701888 0.09753716371598058 0.312420064918782 0.1262131440457352 0.2824346309989321 0.6994429441793056 0.8342335940982352 0.6444040498174248 0.8198799327826988 0.0684978350862198 0.1593025363903957 0.5870126415723457 0.2534783605407863 0.8367825754720786 0.5892587308419476 0.8912078105911295 0.6743174393978838 0.05155506811059578 0.76289700602073 0.7713507169969399 0.7782464083272389 0.9041520590623682
 0.7594199841613956 0.1558307597337773 0.7508336581991226 0.7082956452180678 0.2130186940153331 0.6246992710896415 0.04900208879899652 0.3278304024569108 0.5014397849117231 0.1299178730437247 0.2285437310104938 0.5986926020952392 0.4830009752987255 0.005417835425116246 0.8378884014811137 0.6652657563206202 0.3464236080088881 0.8580013323314691 0.4891803239871 0.8091212810737947 0.7892751832199815 0.5023620690017589 0.3455137029499889 0.04153768822828156 0.8066130326288709
 0.4947084927045948 0.2251040025157736 0.285395719891593 0.1525291724796462 0.5576416012337561 0.3575201688208837 0.6588544578282326 0.8818127996537175 0.2264594005060238 0.8375326625077706 0.5585804359790231 0.7696361818333792 0.006456086691250906 0.07305943589354751 0.3897823744460279 0.1927121222006199 0.692896254710805 0.3566499720414636 0.4777123545823752 0.3182644946592096 0.2369494379901703 0.7567666569793801 0.232047915072421 0.3689836422440229 0.408532165249015
 0.3668025749851637 0.9081028010836634 0.5555143964552723 0.1124397060807329 0.5922340061104826 0.987421262361178 0.8923491670826023 0.2130581861840915 0.4408166220310843 0.5657071994099745 0.6908605420783075 0.7685637001820351 0.6011452731083075 0.477756904815622 0.4525285123181343 0.4924758694574959 0.2206790337212139 0.177236546202623 0.9498298069864366 0.4755825533473484 0.6561395231415321 0.3328393808066225 0.4336032979774015 0.7566983158087034 0.3272652766155521
 0.1314449541768389 0.1058723271020931 0.3062846255502088 0.9231684194791661 0.0734996752657933 0.2936327764087541 0.04339248506629838 0.5431941435589117 0.8146510010571965 0.1233214386564084 0.6805921185552097 0.4605718892665121 0.3865172686174844 0.3938007022622402 0.972155420217136 0.556674873937175 0.6825516317537056 0.02728739458857226 0.4641583723919353 0.3731818413469895 0.812692664485997 0.5446259330924923 0.4723979381216331 0.8699238989418417 0.816346943365727
 0.3091780294875284 0.5759552362483695 0.6992493546285821 0.9429497163085064 0.6003881958783179 0.7182188300089039 0.2435214730158551 0.6338472520534556 0.5637737289546344 0.5384491206862847 0.5945693214480251 0.06139026791320128 0.1814232579048413 0.5408183195496802 0.2761881700664112 0.2641147376360956 0.01682808285627595 0.2010534651360089 0.04252860063431944 0.200631952837316 0.1314642752817989 0.7538261846168546 0.2958839499877569 0.1898006151542034 0.6752094835653313
